customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
CUST_02897,62,5,763.9699999999999,4,3,3,10,Champions
CUST_02898,218,1,592.44,3,1,3,7,Potential
CUST_02899,637,1,251.94,1,1,2,4,At Risk
CUST_02901,604,2,468.97,1,2,2,5,At Risk
CUST_02902,226,3,1347.55,3,3,4,10,Champions
CUST_02903,808,1,93.66,1,1,1,3,Lost
CUST_02904,208,2,119.25999999999999,3,2,1,6,Potential
CUST_02905,237,9,2400.72,2,4,4,10,Champions
CUST_02906,1037,1,205.26,1,1,2,4,At Risk
CUST_02907,304,5,693.4300000000001,2,3,3,8,Loyal
CUST_02911,62,3,683.98,4,3,3,10,Champions
CUST_02912,334,2,507.05,2,2,2,6,Potential
CUST_02913,543,3,871.91,1,3,3,7,Potential
CUST_02914,10,10,3569.2799999999997,4,4,4,12,Champions
CUST_02915,1014,1,139.23,1,1,1,3,Lost
CUST_02916,498,4,811.8799999999999,2,3,3,8,Loyal
CUST_02917,188,4,628.05,3,3,3,9,Loyal
CUST_02918,139,11,3049.5299999999997,3,4,4,11,Champions
CUST_02920,653,2,1038.43,1,2,3,6,Potential
CUST_02922,266,1,14.12,2,1,1,4,At Risk
CUST_02923,69,6,1491.2,4,4,4,12,Champions
CUST_02924,727,1,42.37,1,1,1,3,Lost
CUST_02925,84,1,152.55,4,1,1,6,Potential
CUST_02926,68,14,2342.74,4,4,4,12,Champions
CUST_02927,107,3,681.44,4,3,3,10,Champions
CUST_02928,72,11,1779.77,4,4,4,12,Champions
CUST_02929,248,2,168.79,2,2,1,5,At Risk
CUST_02930,201,1,38.35,3,1,1,5,At Risk
CUST_02931,128,2,170.89,3,2,1,6,Potential
CUST_02932,1080,1,58.8,1,1,1,3,Lost
CUST_02934,798,3,788.22,1,3,3,7,Potential
CUST_02935,563,1,21.67,1,1,1,3,Lost
CUST_02936,255,1,104.13,2,1,1,4,At Risk
CUST_02937,217,3,1970.3799999999999,3,3,4,10,Champions
CUST_02938,123,8,1254.5500000000002,3,4,4,11,Champions
CUST_02939,71,9,1852.42,4,4,4,12,Champions
CUST_02940,257,1,122.16,2,1,1,4,At Risk
CUST_02942,292,4,416.76,2,3,2,7,Potential
CUST_02943,619,1,49.03,1,1,1,3,Lost
CUST_02944,270,4,1658.74,2,3,4,9,Loyal
CUST_02945,161,8,1759.99,3,4,4,11,Champions
CUST_02946,520,3,188.43,1,3,1,5,At Risk
CUST_02947,649,1,10.16,1,1,1,3,Lost
CUST_02948,156,5,2451.08,3,3,4,10,Champions
CUST_02949,194,2,156.46,3,2,1,6,Potential
CUST_02950,75,12,2272.46,4,4,4,12,Champions
CUST_02951,215,7,777.82,3,4,3,10,Champions
CUST_02952,71,5,444.88,4,3,2,9,Loyal
CUST_02953,357,4,325.68,2,3,2,7,Potential
CUST_02954,487,4,1181.77,2,3,4,9,Loyal
CUST_02955,336,8,2077.64,2,4,4,10,Champions
CUST_02956,512,2,266.18,1,2,2,5,At Risk
CUST_02957,244,3,671.14,2,3,3,8,Loyal
CUST_02958,66,7,800.49,4,4,3,11,Champions
CUST_02959,488,3,107.56,2,3,1,6,Potential
CUST_02960,171,13,1363.88,3,4,4,11,Champions
CUST_02961,526,2,65.96,1,2,1,4,At Risk
CUST_02964,83,7,971.07,4,4,3,11,Champions
CUST_02965,92,10,1390.1599999999999,4,4,4,12,Champions
CUST_02966,69,5,344.43,4,3,2,9,Loyal
CUST_02967,77,3,1107.28,4,3,3,10,Champions
CUST_02968,723,1,348.06,1,1,2,4,At Risk
CUST_02969,138,14,2718.43,3,4,4,11,Champions
CUST_02970,41,5,671.74,4,3,3,10,Champions
CUST_02971,901,1,116.41,1,1,1,3,Lost
CUST_02973,108,4,1070.3,4,3,3,10,Champions
CUST_02974,346,3,275.15999999999997,2,3,2,7,Potential
CUST_02976,510,1,137.09,1,1,1,3,Lost
CUST_02977,209,6,1151.53,3,4,3,10,Champions
CUST_02978,686,2,926.4799999999999,1,2,3,6,Potential
CUST_02979,159,4,340.0,3,3,2,8,Loyal
CUST_02980,85,7,556.82,4,4,3,11,Champions
CUST_02982,525,1,58.57,1,1,1,3,Lost
CUST_02983,568,1,237.58,1,1,2,4,At Risk
CUST_02984,272,8,2995.6600000000003,2,4,4,10,Champions
CUST_02985,585,4,244.93,1,3,2,6,Potential
CUST_02986,81,9,1981.19,4,4,4,12,Champions
CUST_02988,204,4,1098.86,3,3,3,9,Loyal
CUST_02989,350,2,358.4,2,2,2,6,Potential
CUST_02990,351,10,978.31,2,4,3,9,Loyal
CUST_02991,578,1,43.83,1,1,1,3,Lost
CUST_02992,290,10,2210.19,2,4,4,10,Champions
CUST_02993,496,2,1747.6999999999998,2,2,4,8,Loyal
CUST_02994,319,2,349.96,2,2,2,6,Potential
CUST_02995,497,2,113.84,2,2,1,5,At Risk
CUST_02996,6,15,3053.98,4,4,4,12,Champions
CUST_02997,632,1,1054.05,1,1,3,5,At Risk
CUST_02998,652,2,111.99000000000001,1,2,1,4,At Risk
CUST_02999,699,1,370.77,1,1,2,4,At Risk
CUST_03000,105,9,2546.7,4,4,4,12,Champions
CUST_03001,567,4,1268.7,1,3,4,8,Loyal
CUST_03002,69,3,964.9300000000001,4,3,3,10,Champions
CUST_03003,707,1,14.64,1,1,1,3,Lost
CUST_03004,178,2,507.6,3,2,2,7,Potential
CUST_03005,437,2,49.45,2,2,1,5,At Risk
CUST_03006,97,10,1608.53,4,4,4,12,Champions
CUST_03007,176,12,2773.86,3,4,4,11,Champions
CUST_03008,859,1,590.4,1,1,3,5,At Risk
CUST_03009,212,5,548.27,3,3,3,9,Loyal
CUST_03011,911,2,299.02,1,2,2,5,At Risk
CUST_03012,168,2,204.70999999999998,3,2,2,7,Potential
CUST_03014,347,2,223.39000000000001,2,2,2,6,Potential
CUST_03015,261,3,170.32,2,3,1,6,Potential
CUST_03017,137,7,1033.7,3,4,3,10,Champions
CUST_03018,67,2,385.24,4,2,2,8,Loyal
CUST_03020,290,5,1628.51,2,3,4,9,Loyal
CUST_03023,532,1,150.27,1,1,1,3,Lost
CUST_03024,1037,1,41.0,1,1,1,3,Lost
CUST_03025,1054,1,215.92,1,1,2,4,At Risk
CUST_03027,337,8,1065.1399999999999,2,4,3,9,Loyal
CUST_03028,469,2,287.14,2,2,2,6,Potential
CUST_03029,323,3,268.36,2,3,2,7,Potential
CUST_03030,544,2,193.75,1,2,2,5,At Risk
CUST_03031,167,1,63.16,3,1,1,5,At Risk
CUST_03033,112,3,1671.66,4,3,4,11,Champions
CUST_03035,177,2,213.28,3,2,2,7,Potential
CUST_03036,712,2,1702.7199999999998,1,2,4,7,Potential
CUST_03037,99,3,248.24,4,3,2,9,Loyal
CUST_03038,183,10,1722.63,3,4,4,11,Champions
CUST_03039,562,2,142.91,1,2,1,4,At Risk
CUST_03040,88,2,470.57,4,2,2,8,Loyal
CUST_03041,892,1,147.1,1,1,1,3,Lost
CUST_03042,236,6,1564.19,2,4,4,10,Champions
CUST_03044,358,1,72.0,2,1,1,4,At Risk
CUST_03045,802,3,527.14,1,3,2,6,Potential
CUST_03046,468,1,199.31,2,1,2,5,At Risk
CUST_03048,268,1,68.66,2,1,1,4,At Risk
CUST_03050,413,2,306.83000000000004,2,2,2,6,Potential
CUST_03051,393,2,204.31,2,2,2,6,Potential
CUST_03052,162,2,530.0799999999999,3,2,2,7,Potential
CUST_03053,363,2,626.88,2,2,3,7,Potential
CUST_03054,715,3,453.83,1,3,2,6,Potential
CUST_03055,843,3,407.34,1,3,2,6,Potential
CUST_03056,94,10,1152.2,4,4,3,11,Champions
CUST_03057,89,5,2607.45,4,3,4,11,Champions
CUST_03058,98,4,296.84999999999997,4,3,2,9,Loyal
CUST_03059,174,1,243.16,3,1,2,6,Potential
CUST_03060,111,11,1966.5,4,4,4,12,Champions
CUST_03063,437,2,308.45000000000005,2,2,2,6,Potential
CUST_03064,151,4,568.27,3,3,3,9,Loyal
CUST_03065,79,5,3254.08,4,3,4,11,Champions
CUST_03066,175,2,441.54,3,2,2,7,Potential
CUST_03067,127,3,620.41,3,3,3,9,Loyal
CUST_03068,114,13,1591.8,4,4,4,12,Champions
CUST_03069,894,1,29.42,1,1,1,3,Lost
CUST_03070,110,3,352.15999999999997,4,3,2,9,Loyal
CUST_03071,134,2,530.09,3,2,2,7,Potential
CUST_03072,954,2,155.13,1,2,1,4,At Risk
CUST_03073,400,1,38.81,2,1,1,4,At Risk
CUST_03074,110,2,350.24,4,2,2,8,Loyal
CUST_03075,141,4,1386.0,3,3,4,10,Champions
CUST_03076,39,10,1662.39,4,4,4,12,Champions
CUST_03077,282,7,1112.6699999999998,2,4,3,9,Loyal
CUST_03079,550,2,87.23,1,2,1,4,At Risk
CUST_03080,92,10,1229.71,4,4,4,12,Champions
CUST_03081,146,2,90.53,3,2,1,6,Potential
CUST_03082,102,14,2301.61,4,4,4,12,Champions
CUST_03083,362,1,74.43,2,1,1,4,At Risk
CUST_03084,195,2,590.84,3,2,3,8,Loyal
CUST_03085,188,8,2232.47,3,4,4,11,Champions
CUST_03086,128,5,458.42,3,3,2,8,Loyal
CUST_03087,612,1,259.24,1,1,2,4,At Risk
CUST_03089,700,3,483.37,1,3,2,6,Potential
CUST_03090,488,2,388.63,2,2,2,6,Potential
CUST_03091,96,3,495.09000000000003,4,3,2,9,Loyal
CUST_03092,120,4,775.63,3,3,3,9,Loyal
CUST_03093,72,1,82.99,4,1,1,6,Potential
CUST_03094,74,17,3830.75,4,4,4,12,Champions
CUST_03095,536,2,69.67,1,2,1,4,At Risk
CUST_03096,90,4,446.73,4,3,2,9,Loyal
CUST_03097,188,15,3575.69,3,4,4,11,Champions
CUST_03098,428,1,286.8,2,1,2,5,At Risk
CUST_03099,37,4,478.03,4,3,2,9,Loyal
CUST_03100,567,3,2340.05,1,3,4,8,Loyal
CUST_03101,139,2,745.3199999999999,3,2,3,8,Loyal
CUST_03102,70,4,373.68,4,3,2,9,Loyal
CUST_03103,79,16,1925.03,4,4,4,12,Champions
CUST_03104,526,2,341.84000000000003,1,2,2,5,At Risk
CUST_03107,357,2,599.1899999999999,2,2,3,7,Potential
CUST_03108,501,2,76.5,2,2,1,5,At Risk
CUST_03109,570,6,619.1,1,4,3,8,Loyal
CUST_03110,290,3,375.52,2,3,2,7,Potential
CUST_03111,613,2,351.65,1,2,2,5,At Risk
CUST_03113,825,1,13.15,1,1,1,3,Lost
CUST_03114,597,2,364.81,1,2,2,5,At Risk
CUST_03116,177,7,1057.97,3,4,3,10,Champions
CUST_03117,291,5,1738.1799999999998,2,3,4,9,Loyal
CUST_03118,67,1,45.87,4,1,1,6,Potential
CUST_03119,585,1,58.91,1,1,1,3,Lost
CUST_03120,88,1,24.59,4,1,1,6,Potential
CUST_03121,455,1,20.21,2,1,1,4,At Risk
CUST_03124,299,6,772.77,2,4,3,9,Loyal
CUST_03125,77,4,2116.1,4,3,4,11,Champions
CUST_03127,900,1,186.08,1,1,1,3,Lost
CUST_03128,212,1,142.44,3,1,1,5,At Risk
CUST_03129,271,11,1402.31,2,4,4,10,Champions
CUST_03130,88,9,1075.87,4,4,3,11,Champions
CUST_03131,53,7,2148.83,4,4,4,12,Champions
CUST_03132,200,9,1321.81,3,4,4,11,Champions
CUST_03133,150,9,976.77,3,4,3,10,Champions
CUST_03134,492,4,408.44,2,3,2,7,Potential
CUST_03135,245,3,304.76,2,3,2,7,Potential
CUST_03136,353,2,181.99,2,2,1,5,At Risk
CUST_03137,208,2,76.71000000000001,3,2,1,6,Potential
CUST_03138,11,3,268.34000000000003,4,3,2,9,Loyal
CUST_03139,435,2,566.76,2,2,3,7,Potential
CUST_03141,1066,1,142.38,1,1,1,3,Lost
CUST_03142,124,10,2057.48,3,4,4,11,Champions
CUST_03143,232,7,1965.6100000000001,2,4,4,10,Champions
CUST_03144,560,2,188.45000000000002,1,2,1,4,At Risk
CUST_03146,693,1,18.85,1,1,1,3,Lost
CUST_03147,92,8,2387.31,4,4,4,12,Champions
CUST_03148,145,2,609.8199999999999,3,2,3,8,Loyal
CUST_03149,124,4,1209.22,3,3,4,10,Champions
CUST_03150,573,1,20.77,1,1,1,3,Lost
CUST_03151,98,7,1156.01,4,4,3,11,Champions
CUST_03152,870,2,246.21,1,2,2,5,At Risk
CUST_03153,121,5,783.0999999999999,3,3,3,9,Loyal
CUST_03154,980,1,16.63,1,1,1,3,Lost
CUST_03155,919,1,234.76,1,1,2,4,At Risk
CUST_03156,426,3,876.74,2,3,3,8,Loyal
CUST_03157,92,16,1984.97,4,4,4,12,Champions
CUST_03158,62,1,440.24,4,1,2,7,Potential
CUST_03159,313,9,2399.01,2,4,4,10,Champions
CUST_03161,350,2,350.9,2,2,2,6,Potential
CUST_03162,106,1,33.57,4,1,1,6,Potential
CUST_03163,67,2,98.95,4,2,1,7,Potential
CUST_03164,199,3,122.77,3,3,1,7,Potential
CUST_03165,976,1,5.01,1,1,1,3,Lost
CUST_03166,100,6,1555.0,4,4,4,12,Champions
CUST_03167,81,9,1619.56,4,4,4,12,Champions
CUST_03169,503,4,1188.6399999999999,2,3,4,9,Loyal
CUST_03170,939,1,29.2,1,1,1,3,Lost
CUST_03171,252,5,913.26,2,3,3,8,Loyal
CUST_03172,911,1,1089.65,1,1,3,5,At Risk
CUST_03174,986,2,319.74,1,2,2,5,At Risk
CUST_03175,75,4,1074.4,4,3,3,10,Champions
CUST_03176,828,3,860.53,1,3,3,7,Potential
CUST_03177,595,2,239.73000000000002,1,2,2,5,At Risk
CUST_03178,142,8,1633.61,3,4,4,11,Champions
CUST_03179,97,14,3205.63,4,4,4,12,Champions
CUST_03180,328,5,1025.26,2,3,3,8,Loyal
CUST_03182,244,3,512.21,2,3,2,7,Potential
CUST_03184,832,1,53.09,1,1,1,3,Lost
CUST_03185,126,5,920.89,3,3,3,9,Loyal
CUST_03186,428,4,1084.85,2,3,3,8,Loyal
CUST_03188,54,4,1249.72,4,3,4,11,Champions
CUST_03189,170,11,1292.05,3,4,4,11,Champions
CUST_03190,162,5,1098.68,3,3,3,9,Loyal
CUST_03191,549,2,320.25,1,2,2,5,At Risk
CUST_03192,260,8,980.48,2,4,3,9,Loyal
CUST_03193,246,6,909.63,2,4,3,9,Loyal
CUST_03194,168,1,190.28,3,1,1,5,At Risk
CUST_03195,499,1,119.77,2,1,1,4,At Risk
CUST_03196,146,2,216.88,3,2,2,7,Potential
CUST_03197,213,15,1898.3600000000001,3,4,4,11,Champions
CUST_03198,83,15,1745.5700000000002,4,4,4,12,Champions
