transaction_id,customer_id,transaction_date,category,unit_price,quantity,discount_pct,total_amount,channel,device,payment_method,region,returned
TXN_012152,CUST_02653,2023-10-09,Clothing,41.51,1,0.0,41.51,Social Media,Mobile,Credit Card,Southwest,False
TXN_009689,CUST_01368,2023-10-09,Clothing,34.2,1,0.2,27.36,Social Media,Mobile,Credit Card,Southeast,False
TXN_006707,CUST_02263,2023-10-10,Beauty & Health,64.7,3,0.05,184.4,Organic Search,Desktop,Credit Card,Northeast,False
TXN_003716,CUST_02907,2023-10-10,Beauty & Health,12.37,1,0.15,10.51,Social Media,Mobile,Apple Pay,Midwest,False
TXN_006409,CUST_01569,2023-10-10,Beauty & Health,34.51,3,0.0,103.53,Paid Ads,Tablet,Credit Card,West,True
TXN_012299,CUST_02509,2023-10-10,Clothing,74.1,2,0.1,133.38,Organic Search,Mobile,Apple Pay,West,False
TXN_010301,CUST_02957,2023-10-10,Home & Kitchen,178.22,2,0.0,356.44,Paid Ads,Mobile,PayPal,West,False
TXN_005060,CUST_02315,2023-10-10,Toys & Games,19.33,1,0.0,19.33,Paid Ads,Mobile,Credit Card,Northeast,False
TXN_009480,CUST_00514,2023-10-10,Clothing,30.34,2,0.05,57.65,Organic Search,Mobile,Apple Pay,West,False
TXN_005365,CUST_00033,2023-10-10,Home & Kitchen,100.36,1,0.05,95.34,Paid Ads,Tablet,Debit Card,Southeast,False
TXN_006837,CUST_00213,2023-10-10,Home & Kitchen,176.12,1,0.1,158.51,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_007243,CUST_02953,2023-10-10,Books & Media,39.92,1,0.0,39.92,Organic Search,Mobile,Debit Card,Northeast,False
TXN_004327,CUST_01257,2023-10-10,Clothing,55.25,1,0.0,55.25,Organic Search,Mobile,Credit Card,West,False
TXN_007535,CUST_01995,2023-10-11,Electronics,427.98,1,0.05,406.58,Paid Ads,Desktop,PayPal,Northeast,False
TXN_011678,CUST_02872,2023-10-11,Home & Kitchen,138.16,1,0.0,138.16,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_003640,CUST_00523,2023-10-11,Beauty & Health,36.19,1,0.1,32.57,Social Media,Mobile,Apple Pay,Southwest,False
TXN_008001,CUST_01314,2023-10-11,Toys & Games,42.41,1,0.1,38.17,Organic Search,Mobile,PayPal,West,False
TXN_004032,CUST_03147,2023-10-11,Home & Kitchen,127.04,1,0.05,120.69,Organic Search,Mobile,Debit Card,Southeast,False
TXN_006152,CUST_03171,2023-10-11,Beauty & Health,35.92,3,0.0,107.76,Organic Search,Mobile,Credit Card,West,False
TXN_004699,CUST_01819,2023-10-11,Books & Media,7.62,1,0.0,7.62,Organic Search,Mobile,Credit Card,Midwest,False
TXN_010027,CUST_00406,2023-10-11,Clothing,131.24,1,0.0,131.24,Social Media,Desktop,Credit Card,Northeast,False
TXN_003308,CUST_00014,2023-10-11,Home & Kitchen,23.18,1,0.0,23.18,Organic Search,Mobile,Debit Card,West,False
TXN_007016,CUST_00933,2023-10-12,Home & Kitchen,129.49,1,0.0,129.49,Social Media,Desktop,Debit Card,West,False
TXN_005009,CUST_02275,2023-10-12,Home & Kitchen,137.9,3,0.05,393.02,Organic Search,Mobile,Credit Card,Northeast,False
TXN_000949,CUST_01167,2023-10-12,Home & Kitchen,170.14,1,0.15,144.62,Organic Search,Desktop,Apple Pay,Northeast,False
TXN_001525,CUST_01014,2023-10-12,Beauty & Health,61.18,2,0.0,122.36,Organic Search,Mobile,PayPal,Southeast,False
TXN_004071,CUST_02003,2023-10-12,Home & Kitchen,181.57,1,0.05,172.49,Organic Search,Mobile,Credit Card,West,False
TXN_004508,CUST_02514,2023-10-12,Clothing,144.65,1,0.05,137.42,Email,Tablet,Debit Card,Southwest,False
TXN_001261,CUST_02701,2023-10-12,Beauty & Health,16.63,1,0.0,16.63,Organic Search,Mobile,Debit Card,West,False
TXN_007914,CUST_00008,2023-10-12,Home & Kitchen,117.16,1,0.0,117.16,Paid Ads,Desktop,Apple Pay,West,False
TXN_001794,CUST_01407,2023-10-12,Sports & Outdoor,78.07,2,0.1,140.53,Organic Search,Mobile,Credit Card,West,False
TXN_005265,CUST_00558,2023-10-12,Books & Media,20.45,2,0.1,36.81,Paid Ads,Mobile,Apple Pay,Southeast,False
TXN_004998,CUST_02696,2023-10-12,Clothing,83.56,5,0.15,355.13,Organic Search,Mobile,PayPal,Southeast,False
TXN_006897,CUST_00173,2023-10-12,Electronics,64.66,1,0.0,64.66,Paid Ads,Tablet,Credit Card,Southeast,False
TXN_004085,CUST_02643,2023-10-13,Electronics,401.75,1,0.0,401.75,Social Media,Desktop,Apple Pay,Northeast,False
TXN_001806,CUST_01917,2023-10-13,Electronics,235.48,2,0.05,447.41,Organic Search,Desktop,PayPal,Midwest,True
TXN_007489,CUST_01972,2023-10-13,Beauty & Health,86.9,1,0.0,86.9,Email,Mobile,Credit Card,Midwest,False
TXN_008752,CUST_02780,2023-10-13,Electronics,119.52,1,0.0,119.52,Organic Search,Desktop,Credit Card,Midwest,False
TXN_008539,CUST_01677,2023-10-13,Electronics,222.94,4,0.05,847.17,Social Media,Desktop,Debit Card,West,False
TXN_008665,CUST_00064,2023-10-13,Books & Media,38.87,4,0.0,155.48,Email,Tablet,Debit Card,Northeast,False
TXN_002323,CUST_00094,2023-10-13,Home & Kitchen,190.64,1,0.1,171.58,Paid Ads,Mobile,Credit Card,Midwest,False
TXN_003340,CUST_01089,2023-10-13,Beauty & Health,44.14,1,0.0,44.14,Direct,Desktop,Credit Card,Southeast,False
TXN_000251,CUST_01231,2023-10-13,Beauty & Health,89.0,1,0.05,84.55,Organic Search,Mobile,Apple Pay,West,False
TXN_006209,CUST_03092,2023-10-13,Electronics,418.49,2,0.15,711.43,Social Media,Mobile,PayPal,Southeast,True
TXN_004605,CUST_01755,2023-10-13,Beauty & Health,83.4,1,0.2,66.72,Organic Search,Mobile,Credit Card,Midwest,False
TXN_011804,CUST_01190,2023-10-13,Beauty & Health,51.92,1,0.1,46.73,Social Media,Desktop,PayPal,Northeast,False
TXN_003977,CUST_01661,2023-10-13,Home & Kitchen,92.1,1,0.1,82.89,Paid Ads,Mobile,Debit Card,West,False
TXN_003980,CUST_00186,2023-10-14,Home & Kitchen,154.82,1,0.05,147.08,Organic Search,Mobile,PayPal,Southwest,False
TXN_000874,CUST_02252,2023-10-14,Beauty & Health,79.91,1,0.1,71.92,Email,Mobile,PayPal,Southeast,False
TXN_003443,CUST_00128,2023-10-14,Electronics,436.91,2,0.05,830.13,Direct,Desktop,Apple Pay,Midwest,False
TXN_002436,CUST_02187,2023-10-14,Clothing,109.72,2,0.1,197.5,Paid Ads,Desktop,Credit Card,Midwest,False
TXN_001517,CUST_00619,2023-10-14,Home & Kitchen,192.74,1,0.2,154.19,Email,Desktop,PayPal,West,False
TXN_011922,CUST_00613,2023-10-14,Electronics,337.32,2,0.05,640.91,Paid Ads,Desktop,PayPal,Southeast,False
TXN_004431,CUST_03053,2023-10-14,Electronics,211.97,1,0.0,211.97,Direct,Mobile,Credit Card,Southeast,False
TXN_007024,CUST_01349,2023-10-14,Beauty & Health,18.46,2,0.1,33.23,Social Media,Desktop,PayPal,West,False
TXN_005598,CUST_02416,2023-10-14,Clothing,121.49,2,0.05,230.83,Email,Mobile,Credit Card,West,False
TXN_007484,CUST_02821,2023-10-14,Books & Media,9.73,3,0.05,27.73,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_006122,CUST_01522,2023-10-14,Electronics,35.71,1,0.0,35.71,Email,Desktop,Credit Card,Northeast,False
TXN_007689,CUST_02783,2023-10-14,Clothing,19.78,2,0.1,35.6,Organic Search,Mobile,Credit Card,Southwest,False
TXN_001240,CUST_03193,2023-10-14,Clothing,80.47,2,0.0,160.94,Email,Mobile,Credit Card,West,False
TXN_002411,CUST_00848,2023-10-15,Clothing,128.95,3,0.0,386.85,Organic Search,Desktop,Credit Card,Midwest,False
TXN_011855,CUST_01376,2023-10-15,Clothing,92.62,2,0.0,185.24,Email,Desktop,Debit Card,Southeast,False
TXN_010953,CUST_01973,2023-10-15,Beauty & Health,75.12,2,0.0,150.24,Paid Ads,Tablet,Credit Card,Northeast,False
TXN_008919,CUST_02903,2023-10-15,Home & Kitchen,98.59,1,0.05,93.66,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_004844,CUST_00368,2023-10-15,Home & Kitchen,85.19,3,0.0,255.57,Direct,Desktop,PayPal,West,False
TXN_000228,CUST_01196,2023-10-15,Electronics,301.14,2,0.0,602.28,Paid Ads,Tablet,Credit Card,West,False
TXN_010799,CUST_00869,2023-10-15,Toys & Games,76.49,1,0.1,68.84,Direct,Desktop,PayPal,West,False
TXN_000291,CUST_00233,2023-10-15,Home & Kitchen,95.5,2,0.0,191.0,Organic Search,Mobile,PayPal,West,True
TXN_008672,CUST_01221,2023-10-15,Home & Kitchen,150.35,2,0.1,270.63,Email,Desktop,PayPal,Northeast,False
TXN_002759,CUST_01854,2023-10-15,Home & Kitchen,50.39,1,0.1,45.35,Email,Mobile,Credit Card,Northeast,False
TXN_012233,CUST_00264,2023-10-15,Sports & Outdoor,16.68,2,0.15,28.36,Social Media,Desktop,Debit Card,Midwest,False
TXN_008593,CUST_01620,2023-10-15,Toys & Games,34.13,1,0.0,34.13,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_001561,CUST_00907,2023-10-15,Books & Media,27.11,1,0.1,24.4,Email,Mobile,Apple Pay,Southwest,False
TXN_009508,CUST_01149,2023-10-15,Books & Media,29.91,1,0.15,25.42,Paid Ads,Mobile,Debit Card,West,False
TXN_009244,CUST_02572,2023-10-15,Clothing,50.1,2,0.1,90.18,Organic Search,Desktop,Debit Card,West,False
TXN_000020,CUST_01273,2023-10-16,Clothing,26.66,2,0.0,53.32,Paid Ads,Mobile,PayPal,Northeast,False
TXN_009144,CUST_00115,2023-10-16,Books & Media,12.35,1,0.1,11.12,Organic Search,Desktop,Credit Card,Northeast,False
TXN_004661,CUST_00389,2023-10-16,Beauty & Health,61.0,4,0.1,219.6,Paid Ads,Mobile,Credit Card,Northeast,False
TXN_011576,CUST_00288,2023-10-16,Clothing,18.78,1,0.0,18.78,Social Media,Mobile,Debit Card,Northeast,False
TXN_006329,CUST_02958,2023-10-16,Sports & Outdoor,62.4,1,0.15,53.04,Social Media,Mobile,Credit Card,West,False
TXN_011993,CUST_00873,2023-10-16,Clothing,101.52,4,0.15,345.17,Social Media,Desktop,Debit Card,Midwest,False
TXN_012070,CUST_01430,2023-10-16,Electronics,245.51,1,0.05,233.23,Paid Ads,Mobile,PayPal,Midwest,False
TXN_007694,CUST_02105,2023-10-16,Beauty & Health,34.8,1,0.1,31.32,Organic Search,Desktop,Debit Card,Midwest,False
TXN_007733,CUST_02939,2023-10-16,Clothing,100.56,1,0.0,100.56,Social Media,Mobile,PayPal,West,False
TXN_008704,CUST_02199,2023-10-16,Home & Kitchen,100.76,1,0.0,100.76,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_007461,CUST_03000,2023-10-16,Home & Kitchen,86.05,2,0.0,172.1,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_006473,CUST_02512,2023-10-16,Home & Kitchen,48.78,1,0.2,39.02,Paid Ads,Desktop,Credit Card,Southwest,False
TXN_008283,CUST_00396,2023-10-16,Books & Media,32.79,1,0.15,27.87,Paid Ads,Mobile,Credit Card,West,False
TXN_003270,CUST_00389,2023-10-16,Clothing,147.55,1,0.15,125.42,Organic Search,Desktop,Credit Card,Northeast,False
TXN_009004,CUST_02544,2023-10-16,Toys & Games,47.18,1,0.05,44.82,Paid Ads,Desktop,Credit Card,Southwest,False
TXN_003696,CUST_01849,2023-10-16,Sports & Outdoor,161.97,3,0.1,437.32,Organic Search,Desktop,Apple Pay,Southeast,True
TXN_001417,CUST_03020,2023-10-16,Home & Kitchen,193.76,2,0.15,329.39,Organic Search,Mobile,Apple Pay,Northeast,False
TXN_001416,CUST_00573,2023-10-16,Beauty & Health,32.38,4,0.1,116.57,Email,Desktop,Credit Card,Southeast,True
TXN_009533,CUST_01376,2023-10-16,Sports & Outdoor,143.23,1,0.0,143.23,Social Media,Desktop,Credit Card,Southeast,False
TXN_006056,CUST_00175,2023-10-16,Clothing,130.0,2,0.0,260.0,Email,Mobile,Debit Card,West,True
TXN_011467,CUST_00171,2023-10-17,Electronics,474.62,2,0.15,806.85,Paid Ads,Desktop,PayPal,Northeast,False
TXN_007006,CUST_02263,2023-10-17,Electronics,107.45,3,0.0,322.35,Social Media,Tablet,Apple Pay,Northeast,False
TXN_000445,CUST_00654,2023-10-17,Books & Media,13.28,2,0.15,22.58,Direct,Mobile,Credit Card,Southwest,False
TXN_002769,CUST_00782,2023-10-17,Beauty & Health,19.16,1,0.1,17.24,Direct,Desktop,Debit Card,West,False
TXN_002518,CUST_00452,2023-10-17,Toys & Games,55.65,1,0.0,55.65,Organic Search,Mobile,Apple Pay,Southeast,False
TXN_001813,CUST_02816,2023-10-17,Books & Media,27.53,3,0.05,78.46,Paid Ads,Mobile,Credit Card,West,False
TXN_012395,CUST_02615,2023-10-17,Home & Kitchen,54.12,3,0.0,162.36,Organic Search,Mobile,Debit Card,Northeast,False
TXN_011869,CUST_00105,2023-10-17,Home & Kitchen,180.98,1,0.1,162.88,Organic Search,Desktop,Credit Card,Southeast,True
TXN_002382,CUST_00386,2023-10-17,Electronics,468.68,4,0.0,1874.72,Email,Mobile,Debit Card,Southeast,True
TXN_012228,CUST_02798,2023-10-18,Clothing,39.26,1,0.05,37.3,Email,Desktop,PayPal,West,False
TXN_007503,CUST_02801,2023-10-18,Clothing,55.29,3,0.15,140.99,Paid Ads,Desktop,Credit Card,West,False
TXN_003336,CUST_00193,2023-10-18,Home & Kitchen,172.16,1,0.05,163.55,Social Media,Desktop,Apple Pay,Southwest,False
TXN_000640,CUST_02851,2023-10-18,Home & Kitchen,115.14,1,0.15,97.87,Direct,Tablet,Apple Pay,Midwest,False
TXN_007895,CUST_02984,2023-10-18,Clothing,134.45,1,0.1,121.0,Social Media,Mobile,Debit Card,Southwest,False
TXN_003755,CUST_01210,2023-10-18,Electronics,430.43,2,0.1,774.77,Organic Search,Desktop,Credit Card,Midwest,False
TXN_006272,CUST_00738,2023-10-18,Electronics,79.77,2,0.0,159.54,Direct,Desktop,Credit Card,Northeast,False
TXN_001076,CUST_01241,2023-10-18,Clothing,80.68,2,0.0,161.36,Organic Search,Mobile,Credit Card,Southwest,False
TXN_004161,CUST_01184,2023-10-18,Clothing,111.32,1,0.1,100.19,Organic Search,Mobile,PayPal,Midwest,False
TXN_003236,CUST_01179,2023-10-18,Electronics,81.94,2,0.05,155.69,Paid Ads,Mobile,Credit Card,Northeast,False
TXN_009648,CUST_01334,2023-10-18,Clothing,128.52,1,0.2,102.82,Organic Search,Mobile,PayPal,Southeast,False
TXN_002734,CUST_00911,2023-10-18,Electronics,106.01,1,0.05,100.71,Paid Ads,Desktop,Debit Card,Midwest,False
TXN_002824,CUST_02718,2023-10-18,Home & Kitchen,133.94,2,0.0,267.88,Social Media,Desktop,PayPal,West,False
TXN_000922,CUST_03082,2023-10-18,Clothing,108.62,4,0.0,434.48,Organic Search,Desktop,Apple Pay,Midwest,False
TXN_002362,CUST_00987,2023-10-18,Beauty & Health,17.78,2,0.0,35.56,Paid Ads,Mobile,Apple Pay,Northeast,False
TXN_005782,CUST_02041,2023-10-19,Sports & Outdoor,178.71,1,0.0,178.71,Paid Ads,Desktop,PayPal,Southwest,False
TXN_006215,CUST_00523,2023-10-19,Beauty & Health,67.06,3,0.0,201.18,Social Media,Mobile,Debit Card,Southwest,False
TXN_005617,CUST_02307,2023-10-19,Sports & Outdoor,112.05,1,0.0,112.05,Paid Ads,Mobile,Credit Card,Midwest,False
TXN_003738,CUST_00628,2023-10-19,Electronics,193.74,1,0.05,184.05,Paid Ads,Mobile,Apple Pay,Midwest,False
TXN_001063,CUST_03142,2023-10-19,Electronics,78.56,1,0.1,70.7,Direct,Mobile,Credit Card,West,False
TXN_000404,CUST_00321,2023-10-19,Electronics,491.73,1,0.0,491.73,Paid Ads,Desktop,Credit Card,Southeast,False
TXN_005933,CUST_00454,2023-10-19,Clothing,41.19,1,0.05,39.13,Organic Search,Mobile,Debit Card,Northeast,False
TXN_008448,CUST_01636,2023-10-19,Beauty & Health,58.07,1,0.0,58.07,Email,Desktop,Debit Card,Northeast,False
TXN_009249,CUST_02474,2023-10-19,Home & Kitchen,19.06,1,0.1,17.15,Organic Search,Mobile,Credit Card,Southeast,True
TXN_008934,CUST_02215,2023-10-19,Books & Media,31.88,1,0.05,30.29,Social Media,Desktop,PayPal,Northeast,False
TXN_003039,CUST_01839,2023-10-19,Electronics,93.54,1,0.15,79.51,Social Media,Mobile,Credit Card,West,False
TXN_008932,CUST_02960,2023-10-20,Toys & Games,41.96,1,0.0,41.96,Social Media,Desktop,Credit Card,West,False
TXN_012444,CUST_01003,2023-10-20,Clothing,94.25,5,0.0,471.25,Social Media,Mobile,Credit Card,Northeast,True
TXN_004488,CUST_01052,2023-10-20,Clothing,44.93,4,0.1,161.75,Social Media,Tablet,Credit Card,Northeast,False
TXN_007042,CUST_00537,2023-10-20,Clothing,21.9,1,0.1,19.71,Paid Ads,Desktop,Credit Card,West,False
TXN_005108,CUST_02333,2023-10-20,Clothing,63.4,1,0.05,60.23,Paid Ads,Mobile,Credit Card,West,False
TXN_009482,CUST_01854,2023-10-20,Clothing,49.49,1,0.2,39.59,Social Media,Mobile,PayPal,Northeast,False
TXN_000871,CUST_00646,2023-10-20,Home & Kitchen,75.53,1,0.2,60.42,Email,Mobile,Debit Card,West,False
TXN_008936,CUST_02719,2023-10-20,Beauty & Health,58.12,2,0.05,110.43,Paid Ads,Desktop,Debit Card,Southeast,False
TXN_011706,CUST_01758,2023-10-20,Electronics,437.62,1,0.05,415.74,Social Media,Desktop,Apple Pay,West,False
TXN_000712,CUST_02662,2023-10-20,Clothing,144.13,2,0.1,259.43,Paid Ads,Mobile,Debit Card,Midwest,False
TXN_005990,CUST_02714,2023-10-20,Clothing,85.55,2,0.05,162.54,Organic Search,Tablet,Debit Card,Southeast,False
TXN_001319,CUST_02237,2023-10-20,Clothing,115.18,1,0.1,103.66,Paid Ads,Desktop,Debit Card,Northeast,False
TXN_001721,CUST_00975,2023-10-20,Clothing,120.38,3,0.05,343.08,Organic Search,Desktop,PayPal,Southwest,False
TXN_007487,CUST_00746,2023-10-20,Clothing,124.4,1,0.0,124.4,Email,Mobile,PayPal,Northeast,False
TXN_001986,CUST_02028,2023-10-20,Toys & Games,25.88,1,0.05,24.59,Email,Mobile,Debit Card,Southwest,False
TXN_010637,CUST_01787,2023-10-20,Beauty & Health,77.14,1,0.15,65.57,Organic Search,Mobile,Apple Pay,West,False
TXN_003786,CUST_01686,2023-10-20,Electronics,382.68,1,0.1,344.41,Email,Desktop,Credit Card,Southwest,False
TXN_001040,CUST_02473,2023-10-20,Clothing,35.41,1,0.05,33.64,Organic Search,Mobile,Credit Card,West,False
TXN_010806,CUST_01531,2023-10-20,Clothing,115.45,2,0.0,230.9,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_008166,CUST_02699,2023-10-20,Beauty & Health,46.45,1,0.0,46.45,Organic Search,Desktop,PayPal,Southwest,False
TXN_003603,CUST_01631,2023-10-20,Beauty & Health,68.96,2,0.0,137.92,Organic Search,Mobile,Debit Card,West,False
TXN_004059,CUST_02409,2023-10-21,Clothing,24.49,2,0.15,41.63,Direct,Mobile,Apple Pay,Midwest,False
TXN_002283,CUST_03045,2023-10-21,Clothing,124.87,2,0.0,249.74,Organic Search,Mobile,PayPal,West,False
TXN_008039,CUST_00525,2023-10-21,Electronics,42.25,3,0.15,107.74,Social Media,Mobile,Credit Card,Southeast,False
TXN_001300,CUST_01331,2023-10-21,Sports & Outdoor,83.19,1,0.05,79.03,Paid Ads,Desktop,Apple Pay,Southeast,True
TXN_005111,CUST_01231,2023-10-21,Beauty & Health,57.69,1,0.2,46.15,Organic Search,Mobile,Credit Card,West,False
TXN_008154,CUST_02639,2023-10-21,Beauty & Health,50.93,3,0.15,129.87,Social Media,Desktop,PayPal,West,False
TXN_006237,CUST_00439,2023-10-21,Home & Kitchen,71.12,1,0.0,71.12,Organic Search,Desktop,Credit Card,Southeast,False
TXN_009349,CUST_00502,2023-10-21,Books & Media,27.04,1,0.05,25.69,Paid Ads,Desktop,PayPal,West,False
TXN_005080,CUST_00708,2023-10-21,Beauty & Health,34.68,1,0.15,29.48,Email,Desktop,PayPal,Southeast,False
TXN_003899,CUST_02914,2023-10-21,Home & Kitchen,30.69,1,0.1,27.62,Email,Mobile,Credit Card,Midwest,False
TXN_000532,CUST_01473,2023-10-21,Electronics,341.36,1,0.1,307.22,Paid Ads,Desktop,Debit Card,West,False
TXN_009685,CUST_02092,2023-10-21,Sports & Outdoor,47.83,2,0.1,86.09,Direct,Mobile,Credit Card,Northeast,False
TXN_011313,CUST_02660,2023-10-21,Home & Kitchen,170.47,2,0.0,340.94,Paid Ads,Desktop,Credit Card,Midwest,False
TXN_010424,CUST_01685,2023-10-22,Toys & Games,11.39,1,0.0,11.39,Direct,Mobile,Apple Pay,Northeast,False
TXN_010588,CUST_01943,2023-10-22,Clothing,28.94,2,0.0,57.88,Organic Search,Desktop,Credit Card,Midwest,False
TXN_004837,CUST_01854,2023-10-22,Electronics,334.05,1,0.15,283.94,Social Media,Mobile,Apple Pay,Northeast,False
TXN_008391,CUST_01596,2023-10-22,Clothing,82.32,1,0.1,74.09,Direct,Desktop,Credit Card,Southeast,False
TXN_000489,CUST_01523,2023-10-22,Home & Kitchen,159.98,1,0.0,159.98,Direct,Mobile,Debit Card,Northeast,False
TXN_006640,CUST_00359,2023-10-22,Sports & Outdoor,184.02,2,0.0,368.04,Social Media,Mobile,Credit Card,Northeast,False
TXN_004693,CUST_02173,2023-10-22,Home & Kitchen,33.91,2,0.0,67.82,Organic Search,Tablet,Credit Card,Midwest,False
TXN_006694,CUST_02129,2023-10-22,Home & Kitchen,155.02,2,0.1,279.04,Paid Ads,Mobile,Credit Card,Midwest,False
TXN_009912,CUST_02088,2023-10-23,Electronics,158.25,1,0.05,150.34,Organic Search,Mobile,Credit Card,Northeast,False
TXN_001900,CUST_00127,2023-10-23,Toys & Games,79.67,2,0.0,159.34,Direct,Mobile,Debit Card,West,False
TXN_011684,CUST_01456,2023-10-23,Home & Kitchen,188.47,2,0.0,376.94,Social Media,Desktop,Debit Card,Northeast,False
TXN_003012,CUST_02984,2023-10-23,Electronics,426.47,4,0.0,1705.88,Social Media,Tablet,PayPal,Southwest,False
TXN_008999,CUST_02787,2023-10-23,Sports & Outdoor,102.07,1,0.05,96.97,Email,Mobile,PayPal,Midwest,False
TXN_006760,CUST_02863,2023-10-23,Home & Kitchen,63.38,1,0.05,60.21,Direct,Tablet,Debit Card,Midwest,False
TXN_002795,CUST_02905,2023-10-23,Electronics,412.11,1,0.0,412.11,Organic Search,Desktop,Credit Card,Northeast,False
TXN_003534,CUST_02644,2023-10-23,Electronics,337.95,1,0.0,337.95,Paid Ads,Mobile,PayPal,Northeast,True
TXN_006355,CUST_01688,2023-10-23,Sports & Outdoor,209.27,2,0.0,418.54,Email,Mobile,Credit Card,West,False
TXN_004863,CUST_01102,2023-10-23,Clothing,108.5,1,0.0,108.5,Organic Search,Desktop,Credit Card,Southwest,False
TXN_003142,CUST_02382,2023-10-23,Beauty & Health,59.45,1,0.05,56.48,Organic Search,Mobile,Credit Card,Southeast,False
TXN_010626,CUST_02652,2023-10-23,Sports & Outdoor,66.97,1,0.0,66.97,Social Media,Desktop,Credit Card,Southwest,False
TXN_012279,CUST_00835,2023-10-23,Electronics,270.5,2,0.05,513.95,Direct,Desktop,PayPal,Northeast,False
TXN_008055,CUST_02149,2023-10-23,Sports & Outdoor,126.27,4,0.0,505.08,Direct,Desktop,Credit Card,Midwest,False
TXN_006138,CUST_00679,2023-10-23,Home & Kitchen,32.25,2,0.1,58.05,Email,Desktop,PayPal,Midwest,False
TXN_006244,CUST_00015,2023-10-24,Electronics,414.0,5,0.0,2070.0,Paid Ads,Mobile,Debit Card,Southeast,False
TXN_001474,CUST_02409,2023-10-24,Beauty & Health,70.48,1,0.0,70.48,Organic Search,Desktop,Credit Card,Midwest,False
TXN_011133,CUST_01574,2023-10-24,Books & Media,36.67,3,0.05,104.51,Paid Ads,Tablet,Credit Card,West,True
TXN_006701,CUST_01849,2023-10-24,Beauty & Health,73.72,1,0.0,73.72,Organic Search,Desktop,PayPal,Southeast,False
TXN_006941,CUST_01782,2023-10-24,Clothing,20.7,1,0.0,20.7,Paid Ads,Mobile,Debit Card,Southeast,False
TXN_003460,CUST_03193,2023-10-24,Clothing,79.66,2,0.05,151.35,Paid Ads,Tablet,Debit Card,West,True
TXN_006544,CUST_00063,2023-10-24,Beauty & Health,72.99,1,0.05,69.34,Organic Search,Desktop,Credit Card,Southeast,False
TXN_001602,CUST_01249,2023-10-24,Clothing,38.45,1,0.15,32.68,Paid Ads,Desktop,Credit Card,Southeast,False
TXN_008815,CUST_01979,2023-10-24,Books & Media,18.6,1,0.15,15.81,Organic Search,Mobile,Credit Card,Midwest,False
TXN_011949,CUST_01818,2023-10-25,Home & Kitchen,109.25,2,0.15,185.72,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_009272,CUST_03186,2023-10-25,Home & Kitchen,168.45,1,0.05,160.03,Social Media,Mobile,Debit Card,West,False
TXN_003744,CUST_02734,2023-10-25,Clothing,64.41,1,0.1,57.97,Social Media,Desktop,Apple Pay,Southwest,False
