customer_id,loyalty_segment,region,signup_date
CUST_03063,Occasional,Northeast,2023-10-04
CUST_03064,Occasional,Southwest,2023-12-04
CUST_03065,Occasional,West,2023-04-09
CUST_03066,One-time,Midwest,2023-01-15
CUST_03067,One-time,Southwest,2023-11-21
CUST_03068,Loyal,Northeast,2023-06-28
CUST_03069,One-time,Southeast,2023-11-28
CUST_03070,Occasional,West,2023-03-03
CUST_03071,Occasional,Southeast,2023-04-29
CUST_03072,Occasional,Southwest,2023-02-06
CUST_03073,One-time,Northeast,2023-05-14
CUST_03074,One-time,Midwest,2023-01-26
CUST_03075,Occasional,Midwest,2023-01-08
CUST_03076,Loyal,West,2023-01-04
CUST_03077,Loyal,Southeast,2023-01-21
CUST_03078,One-time,Southeast,2023-05-29
CUST_03079,One-time,West,2023-01-25
CUST_03080,Loyal,Northeast,2023-05-23
CUST_03081,Occasional,West,2023-09-02
CUST_03082,Loyal,Midwest,2023-02-12
CUST_03083,One-time,West,2023-10-20
CUST_03084,Occasional,West,2023-07-04
CUST_03085,Occasional,Northeast,2023-02-11
CUST_03086,Occasional,Midwest,2023-04-02
CUST_03087,One-time,Southwest,2023-11-13
CUST_03088,One-time,Midwest,2023-11-20
CUST_03089,Occasional,Southwest,2023-02-22
CUST_03090,One-time,Midwest,2023-03-25
CUST_03091,Occasional,Northeast,2023-02-03
CUST_03092,Loyal,Southeast,2023-03-17
CUST_03093,One-time,Southwest,2023-12-19
CUST_03094,Loyal,Southeast,2023-07-16
CUST_03095,One-time,Southwest,2023-10-13
CUST_03096,Occasional,Southwest,2023-03-29
CUST_03097,Loyal,Southeast,2023-08-23
CUST_03098,One-time,Northeast,2023-08-20
CUST_03099,One-time,West,2023-01-07
CUST_03100,One-time,Southeast,2023-10-19
CUST_03101,One-time,West,2023-02-07
CUST_03102,Occasional,Midwest,2023-02-21
CUST_03103,Loyal,Midwest,2023-05-23
CUST_03104,One-time,West,2023-08-09
CUST_03105,One-time,Southeast,2023-08-28
CUST_03106,One-time,Midwest,2023-05-23
CUST_03107,Occasional,Southeast,2023-12-15
CUST_03108,One-time,Southeast,2023-12-29
CUST_03109,Occasional,Midwest,2023-02-18
CUST_03110,Occasional,West,2023-10-04
CUST_03111,Occasional,Southeast,2023-09-28
CUST_03112,One-time,Midwest,2023-01-14
CUST_03113,Occasional,West,2023-10-25
CUST_03114,One-time,Southeast,2023-01-15
CUST_03115,One-time,Southeast,2023-08-22
CUST_03116,Loyal,Southwest,2023-03-04
CUST_03117,Occasional,West,2023-07-15
CUST_03118,One-time,Midwest,2023-01-27
CUST_03119,One-time,West,2023-04-03
CUST_03120,One-time,Northeast,2023-04-15
CUST_03121,One-time,West,2023-11-05
CUST_03122,One-time,Midwest,2023-02-21
CUST_03123,One-time,Midwest,2023-11-15
CUST_03124,Occasional,Southeast,2023-06-30
CUST_03125,Occasional,Northeast,2023-02-26
CUST_03126,Occasional,Northeast,2023-04-30
CUST_03127,Occasional,Southwest,2023-11-04
CUST_03128,One-time,Southeast,2023-12-29
CUST_03129,Loyal,Midwest,2023-02-12
CUST_03130,Loyal,Northeast,2023-05-15
CUST_03131,Loyal,Northeast,2023-09-17
CUST_03132,Loyal,West,2023-07-16
CUST_03133,Loyal,Midwest,2023-05-13
CUST_03134,Occasional,Midwest,2023-09-12
CUST_03135,One-time,Southeast,2023-08-08
CUST_03136,Occasional,West,2023-12-02
CUST_03137,Occasional,Northeast,2023-02-10
CUST_03138,Occasional,Northeast,2023-09-12
CUST_03139,Occasional,Midwest,2023-01-02
CUST_03140,One-time,Southeast,2023-07-14
CUST_03141,One-time,Southeast,2023-08-30
CUST_03142,Loyal,West,2023-05-29
CUST_03143,Occasional,West,2023-07-17
CUST_03144,Occasional,West,2023-10-26
CUST_03145,One-time,Southeast,2023-09-02
CUST_03146,One-time,Northeast,2023-12-04
CUST_03147,Loyal,Southeast,2023-04-18
CUST_03148,Occasional,Southwest,2023-07-31
CUST_03149,Occasional,Midwest,2023-06-05
CUST_03150,Occasional,West,2023-01-26
CUST_03151,Occasional,Northeast,2023-03-23
CUST_03152,One-time,Midwest,2023-03-24
CUST_03153,Occasional,Northeast,2023-05-11
CUST_03154,One-time,Midwest,2023-11-25
CUST_03155,One-time,Southwest,2023-04-10
CUST_03156,Occasional,Southwest,2023-09-13
CUST_03157,Loyal,Midwest,2023-02-18
CUST_03158,One-time,Midwest,2023-03-04
CUST_03159,Loyal,Southwest,2023-11-07
CUST_03160,One-time,West,2023-10-17
CUST_03161,One-time,Northeast,2023-04-15
CUST_03162,One-time,Midwest,2023-04-15
CUST_03163,One-time,Southeast,2023-11-21
CUST_03164,Occasional,Midwest,2023-01-15
CUST_03165,One-time,Midwest,2023-06-24
CUST_03166,Occasional,Midwest,2023-09-16
CUST_03167,Loyal,Southeast,2023-07-30
CUST_03168,One-time,Northeast,2023-09-16
CUST_03169,Occasional,Midwest,2023-04-12
CUST_03170,One-time,West,2023-09-17
CUST_03171,Occasional,West,2023-12-10
CUST_03172,One-time,Southeast,2023-06-08
CUST_03173,One-time,Southwest,2023-02-14
CUST_03174,One-time,Southwest,2023-10-28
CUST_03175,One-time,Northeast,2023-09-08
CUST_03176,One-time,Northeast,2023-11-27
CUST_03177,Occasional,West,2023-06-14
CUST_03178,Loyal,West,2023-07-12
CUST_03179,Loyal,Southwest,2023-01-09
CUST_03180,Occasional,Southwest,2023-03-06
CUST_03181,One-time,West,2023-10-09
CUST_03182,One-time,Midwest,2023-06-30
CUST_03183,One-time,Northeast,2023-10-09
CUST_03184,One-time,Southeast,2023-10-06
CUST_03185,Occasional,Midwest,2023-01-30
CUST_03186,Occasional,West,2023-09-23
CUST_03187,One-time,Midwest,2023-11-24
CUST_03188,One-time,West,2023-08-05
CUST_03189,Loyal,Southeast,2023-11-16
CUST_03190,Occasional,Midwest,2023-04-15
CUST_03191,One-time,Northeast,2023-07-03
CUST_03192,Loyal,Southeast,2023-11-26
CUST_03193,Loyal,West,2023-05-28
CUST_03194,One-time,West,2023-04-15
CUST_03195,One-time,Southwest,2023-02-16
CUST_03196,Occasional,Southeast,2023-03-28
CUST_03197,Loyal,Midwest,2023-11-05
CUST_03198,Loyal,Southeast,2023-05-09
CUST_03199,One-time,Midwest,2023-09-15
CUST_03200,One-time,Southwest,2023-11-10
